,gi,AccNum,Name,Topology,BaltimoreClass,Order,Family,Subfamily,Genera,Lineage
3352,53869480,NC_005345.2,Streptomyces phage VWB,linear,1,Caudovirales,Siphoviridae,,Lambdalikevirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Lambdalikevirus; unclassified Lambda-like viruses."
3353,509141363,NC_021339.1,Streptomyces phage Zemlya,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
3354,302861121,NC_004913.2,Escherichia Stx1 converting phage,circular,1,Caudovirales,Siphoviridae,,Lambdalikevirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Lambdalikevirus; unclassified Lambda-like viruses."
3355,209447126,NC_011357.1,Stx2-converting phage 1717,linear,1,Caudovirales,Siphoviridae,,Lambdalikevirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Lambdalikevirus; unclassified Lambda-like viruses."
3356,116221992,NC_008464.1,Stx2-converting phage 86,circular,1,Caudovirales,Siphoviridae,,Lambdalikevirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Lambdalikevirus; unclassified Lambda-like viruses."
3357,302393080,NC_004914.2,Stx2 converting phage II,circular,1,Caudovirales,Siphoviridae,,Lambdalikevirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Lambdalikevirus; unclassified Lambda-like viruses."
3358,20065797,NC_003525.1,Stx2 converting phage I,circular,1,Caudovirales,Podoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae."
3359,700075100,NC_025375.1,Stygiolobus rod-shaped virus,linear,1,Ligamenvirales,Rudiviridae,,Rudivirus," Viruses; dsDNA viruses, no RNA stage; Ligamenvirales; Rudiviridae; Rudivirus; unclassified Rudivirus."
3360,817524597,NC_018571.2,Suakwa aphid-borne yellows virus,linear,4,,Luteoviridae,,Polerovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Luteoviridae; Polerovirus."
3361,20806079,NC_003851.1,Subterranean clover mottle virus satellite RNA,circular,8,,,,, Viruses; Satellites; Satellite Nucleic Acids; Single stranded RNA satellites; Circular single stranded RNA satellites.
3362,24323599,NC_004346.1,Subterranean clover mottle virus,linear,4,,,,Sobemovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Sobemovirus."
3363,55770807,NC_006432.1,Sudan ebolavirus,linear,5,Mononegavirales,Filoviridae,,Ebolavirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Filoviridae; Ebolavirus.
3364,15029533,NC_003031.1,Sugarcane bacilliform IM virus,circular,7,,Caulimoviridae,,Badnavirus, Viruses; Retro-transcribing viruses; Caulimoviridae; Badnavirus.
3365,94972339,NC_008017.1,Sugarcane bacilliform MO virus,linear,7,,Caulimoviridae,,Badnavirus, Viruses; Retro-transcribing viruses; Caulimoviridae; Badnavirus.
3366,262392379,NC_013455.1,Sugarcane bacilliform virus,linear,7,,Caulimoviridae,,Badnavirus, Viruses; Retro-transcribing viruses; Caulimoviridae; Badnavirus.
3367,18652414,NC_003398.1,Sugarcane mosaic virus,linear,4,,Potyviridae,,Potyvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus."
3368,9629909,NC_001868.1,Sugarcane streak Egypt virus,circular,2,,Geminiviridae,,Mastrevirus, Viruses; ssDNA viruses; Geminiviridae; Mastrevirus.
3369,294795277,NC_014037.1,Sugarcane streak mosaic virus,linear,4,,Potyviridae,,Poacevirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Poacevirus."
3370,30146791,NC_004755.1,Sugarcane streak Reunion virus,circular,2,,Geminiviridae,,Mastrevirus, Viruses; ssDNA viruses; Geminiviridae; Mastrevirus.
3371,20428539,NC_003744.1,Sugarcane streak virus,circular,2,,Geminiviridae,,Mastrevirus, Viruses; ssDNA viruses; Geminiviridae; Mastrevirus.
3372,20889398,NC_003870.1,Sugarcane striate mosaic-associated virus,linear,4,Tymovirales,Betaflexiviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Betaflexiviridae; unassigned Betaflexiviridae."
3373,612064080,NC_023989.1,Sugarcane white streak virus,circular,2,,Geminiviridae,,Mastrevirus, Viruses; ssDNA viruses; Geminiviridae; Mastrevirus; unclassified Mastrevirus.
3374,9632978,NC_000874.1,Sugarcane yellow leaf virus,linear,4,,Luteoviridae,,Polerovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Luteoviridae; Polerovirus."
3375,51557483,NC_006151.1,Suid herpesvirus 1,linear,1,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Varicellovirus," Viruses; dsDNA viruses, no RNA stage; Herpesvirales; Herpesviridae; Alphaherpesvirinae; Varicellovirus."
3376,662562505,NC_020858.2,Sulfitobacter phage pCB2047-A,circular,1,,,,," Viruses; dsDNA viruses, no RNA stage; unclassified dsDNA phages."
3377,590236203,NC_020862.2,Sulfitobacter phage phiCB2047-B,linear,1,Caudovirales,Podoviridae,,N4likevirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; N4likevirus; unclassified N4likevirus."
3378,662562498,NC_020856.2,Sulfitobacter phage pCB2047-C,circular,1,,,,," Viruses; dsDNA viruses, no RNA stage; unclassified dsDNA phages."
3379,472438225,NC_020882.1,Sulfolobales Mexican fusellovirus 1,circular,1,,Fuselloviridae,,," Viruses; dsDNA viruses, no RNA stage; Fuselloviridae; unclassified Fuselloviridae."
3380,414089947,NC_019413.1,Sulfolobales Mexican rudivirus 1,linear,1,Ligamenvirales,Rudiviridae,,Rudivirus," Viruses; dsDNA viruses, no RNA stage; Ligamenvirales; Rudiviridae; Rudivirus; unclassified Rudivirus."
3381,158267608,NC_003214.2,Sulfolobus islandicus filamentous virus,linear,1,Ligamenvirales,Lipothrixviridae,,Betalipothrixvirus," Viruses; dsDNA viruses, no RNA stage; Ligamenvirales; Lipothrixviridae; Betalipothrixvirus."
3382,22122227,NC_004087.1,Sulfolobus islandicus rod-shaped virus 1,linear,1,Ligamenvirales,Rudiviridae,,Rudivirus," Viruses; dsDNA viruses, no RNA stage; Ligamenvirales; Rudiviridae; Rudivirus."
3383,22122273,NC_004086.1,Sulfolobus islandicus rod-shaped virus 2,linear,1,Ligamenvirales,Rudiviridae,,Rudivirus," Viruses; dsDNA viruses, no RNA stage; Ligamenvirales; Rudiviridae; Rudivirus."
3384,589287065,NC_023585.1,Sulfolobus monocaudavirus SMV1,circular,1,,,,," Viruses; dsDNA viruses, no RNA stage; unclassified dsDNA viruses."
3385,160688416,NC_009986.1,Sulfolobus spindle-shaped virus 4,circular,1,,Fuselloviridae,,Alphafusellovirus," Viruses; dsDNA viruses, no RNA stage; Fuselloviridae; Alphafusellovirus."
3386,198449227,NC_011217.1,Sulfolobus spindle-shaped virus 5,circular,1,,Fuselloviridae,,Alphafusellovirus," Viruses; dsDNA viruses, no RNA stage; Fuselloviridae; Alphafusellovirus."
3387,270281785,NC_013587.1,Sulfolobus spindle-shaped virus 6,circular,1,,Fuselloviridae,,Betafusellovirus," Viruses; dsDNA viruses, no RNA stage; Fuselloviridae; Betafusellovirus."
3388,270281819,NC_013588.1,Sulfolobus spindle-shaped virus 7,circular,1,,Fuselloviridae,,Alphafusellovirus," Viruses; dsDNA viruses, no RNA stage; Fuselloviridae; Alphafusellovirus."
3389,295441838,NC_014099.1,Sulfolobus turreted icosahedral virus 2,circular,1,,Turriviridae,,Alphaturrivirus," Viruses; dsDNA viruses, no RNA stage; Turriviridae; Alphaturrivirus."
3390,48696991,NC_005892.1,Sulfolobus turreted icosahedral virus 1,circular,1,,Turriviridae,,Alphaturrivirus," Viruses; dsDNA viruses, no RNA stage; Turriviridae; Alphaturrivirus."
3391,9625519,NC_001338.1,Sulfolobus spindle-shaped virus 1,circular,1,,Fuselloviridae,,Alphafusellovirus," Viruses; dsDNA viruses, no RNA stage; Fuselloviridae; Alphafusellovirus."
3392,38639801,NC_005265.1,Sulfolobus spindle-shaped virus 2,circular,1,,Fuselloviridae,,Alphafusellovirus," Viruses; dsDNA viruses, no RNA stage; Fuselloviridae; Alphafusellovirus."
3393,42495057,NC_005361.1,Sulfolobus virus Kamchatka 1,circular,1,,Fuselloviridae,,Alphafusellovirus," Viruses; dsDNA viruses, no RNA stage; Fuselloviridae; Alphafusellovirus; unclassified Fusellovirus."
3394,42494927,NC_005360.1,Sulfolobus virus Ragged Hills,circular,1,,Fuselloviridae,,Alphafusellovirus," Viruses; dsDNA viruses, no RNA stage; Fuselloviridae; Alphafusellovirus; unclassified Fusellovirus."
3395,51980126,NC_006268.1,Sulfolobus virus STSV1,circular,1,,Bicaudaviridae,,," Viruses; dsDNA viruses, no RNA stage; Bicaudaviridae; unclassified Bicaudaviridae."
3396,448260147,NC_020077.1,Sulfolobus virus STSV2,linear,1,,Bicaudaviridae,,," Viruses; dsDNA viruses, no RNA stage; Bicaudaviridae; unclassified Bicaudaviridae."
3397,294872884,NC_014038.1,Sunflower chlorotic mottle virus,linear,4,,Potyviridae,,Potyvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus."
3398,422934003,NC_019499.1,Sunflower leaf curl Karnataka alphasatellite,circular,8,,,,, Viruses; Satellites; Satellite Nucleic Acids; Single stranded DNA satellites; Alphasatellites; Begomovirus-associated alphasatellites; unclassified Begomovirus-associated alphasatellites.
3399,481847811,NC_021065.1,Sunflower mild mosaic virus,linear,4,,Potyviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae."
3400,701219377,NC_025401.1,Sunguru virus,linear,5,Mononegavirales,Rhabdoviridae,,, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; unclassified Rhabdoviridae.
3401,254729459,NC_013019.1,Sunn hemp leaf distortion virus,circular,2,,Geminiviridae,,Begomovirus, Viruses; ssDNA viruses; Geminiviridae; Begomovirus; unclassified Begomovirus.
3402,700074610,NC_025345.1,Sunshine virus,linear,5,Mononegavirales,Paramyxoviridae,,, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; unclassified Paramyxoviridae.
3403,206599537,NC_011280.1,Sus scrofa papillomavirus 1,circular,1,,Papillomaviridae,,Dyodeltapapillomavirus," Viruses; dsDNA viruses, no RNA stage; Papillomaviridae; Dyodeltapapillomavirus."
3404,697043902,NC_025247.1,Swan circovirus,circular,2,,Circoviridae,,Circovirus, Viruses; ssDNA viruses; Circoviridae; Circovirus.
3405,336125399,NC_015655.1,Sweet potato badnavirus A,linear,7,,Caulimoviridae,,Badnavirus, Viruses; Retro-transcribing viruses; Caulimoviridae; Badnavirus.
3406,238563974,NC_012728.1,Sweet potato badnavirus B,linear,7,,Caulimoviridae,,Badnavirus, Viruses; Retro-transcribing viruses; Caulimoviridae; Badnavirus.
3407,401715646,NC_018448.1,Sweet potato C6 virus,linear,4,Tymovirales,Betaflexiviridae,,Carlavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Betaflexiviridae; Carlavirus."
3408,328545949,NC_015328.1,Sweet potato caulimo-like virus,circular,7,,Caulimoviridae,,Cavemovirus, Viruses; Retro-transcribing viruses; Caulimoviridae; Cavemovirus; unclassified Cavemovirus.
3409,56692800,NC_006550.1,Sweet potato chlorotic fleck virus,linear,4,Tymovirales,Betaflexiviridae,,Carlavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Betaflexiviridae; Carlavirus."
3410,9629730,NC_001841.1,Sweet potato feathery mottle virus,linear,4,,Potyviridae,,Potyvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus."
3411,331271216,NC_015324.1,Sweet potato golden vein associated virus,circular,2,,Geminiviridae,,Begomovirus, Viruses; ssDNA viruses; Geminiviridae; Begomovirus; unclassified Begomovirus.
3412,475155116,NC_020896.1,Sweet potato latent virus,linear,4,,Potyviridae,,Potyvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus."
3413,294336486,NC_013640.2,Sweet potato leaf curl Bengal virus,circular,2,,Geminiviridae,,Begomovirus, Viruses; ssDNA viruses; Geminiviridae; Begomovirus; unclassified Begomovirus.
3414,262530236,NC_013465.1,Sweet potato leaf curl Canary virus,circular,2,,Geminiviridae,,Begomovirus, Viruses; ssDNA viruses; Geminiviridae; Begomovirus.
3415,523414792,NC_021719.1,Sweet potato leaf curl Henan virus,circular,2,,Geminiviridae,,Begomovirus, Viruses; ssDNA viruses; Geminiviridae; Begomovirus; unclassified Begomovirus.
3416,554499500,NC_022586.1,Sweet potato leaf curl Henan4 virus,circular,2,,Geminiviridae,,Begomovirus, Viruses; ssDNA viruses; Geminiviridae; Begomovirus; unclassified Begomovirus.
3417,29243888,NC_004640.1,Sweet potato leaf curl Georgia virus,circular,2,,Geminiviridae,,Begomovirus, Viruses; ssDNA viruses; Geminiviridae; Begomovirus.
3418,672550944,NC_024693.1,Sweet potato leaf curl Guangxi virus,circular,2,,Geminiviridae,,Begomovirus, Viruses; ssDNA viruses; Geminiviridae; Begomovirus; unclassified Begomovirus.
3419,635717091,NC_024117.1,Sweet potato leaf curl Henan virus,circular,2,,Geminiviridae,,Begomovirus, Viruses; ssDNA viruses; Geminiviridae; Begomovirus; unclassified Begomovirus.
3420,262530243,NC_013467.1,Sweet potato leaf curl Lanzarote virus,circular,2,,Geminiviridae,,Begomovirus, Viruses; ssDNA viruses; Geminiviridae; Begomovirus; unclassified Begomovirus.
3421,537711884,NC_022232.1,Sweet potato leaf curl Shanghai virus,circular,2,,Geminiviridae,,Begomovirus, Viruses; ssDNA viruses; Geminiviridae; Begomovirus; unclassified Begomovirus.
3422,327409458,NC_015317.1,Sweet potato leaf curl South Carolina virus,circular,2,,Geminiviridae,,Begomovirus, Viruses; ssDNA viruses; Geminiviridae; Begomovirus.
3423,240017693,NC_011052.2,Sweet potato leaf curl Spain virus,circular,2,,Geminiviridae,,Begomovirus, Viruses; ssDNA viruses; Geminiviridae; Begomovirus; unclassified Begomovirus.
3424,320202726,NC_014968.1,Sweet potato leaf curl Uganda virus-[Uganda:Kampala:2008],circular,2,,Geminiviridae,,Begomovirus, Viruses; ssDNA viruses; Geminiviridae; Begomovirus.
3425,29294538,NC_004650.1,Sweet potato leaf curl virus,circular,2,,Geminiviridae,,Begomovirus, Viruses; ssDNA viruses; Geminiviridae; Begomovirus.
3426,537711877,NC_022231.1,Sweet potato leaf curl virus,circular,2,,Geminiviridae,,Begomovirus, Viruses; ssDNA viruses; Geminiviridae; Begomovirus.
3427,20522132,NC_003797.1,Sweet potato mild mottle virus,linear,4,,Potyviridae,,Ipomovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Ipomovirus."
3428,326537255,NC_015228.1,Sweet potato vein clearing virus,circular,7,,Caulimoviridae,,Solendovirus, Viruses; Retro-transcribing viruses; Caulimoviridae; Solendovirus.
3429,388570521,NC_017970.1,Sweet potato virus 2,linear,4,,Potyviridae,,Potyvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus."
3430,313139317,NC_014742.1,Sweet potato virus C,linear,4,,Potyviridae,,Potyvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus."
3431,393248211,NC_018093.1,Sweet potato virus G,linear,4,,Potyviridae,,Potyvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus."
3432,18640086,NC_003389.1,Swinepox virus,linear,1,,Poxviridae,Chordopoxvirinae,Suipoxvirus," Viruses; dsDNA viruses, no RNA stage; Poxviridae; Chordopoxvirinae; Suipoxvirus."
3433,339276119,NC_015522.1,Switchgrass mosaic virus,linear,4,Tymovirales,Tymoviridae,,Marafivirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Tymoviridae; Marafivirus."
3434,815853630,NC_026925.1,Synechococcus phage ACG-2014a,circular,1,Caudovirales,Myoviridae,Tevenvirinae,T4likevirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; T4likevirus."
3435,815854070,NC_026923.1,Synechococcus phage ACG-2014d,circular,1,Caudovirales,Myoviridae,Tevenvirinae,T4likevirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; T4likevirus."
3436,815854799,NC_026928.1,Synechococcus phage ACG-2014e,circular,1,Caudovirales,Myoviridae,Tevenvirinae,T4likevirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; T4likevirus."
3437,815854506,NC_026927.1,Synechococcus phage ACG-2014f,circular,1,Caudovirales,Myoviridae,Tevenvirinae,T4likevirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; T4likevirus."
3438,815854289,NC_026924.1,Synechococcus phage ACG-2014g,circular,1,Caudovirales,Myoviridae,Tevenvirinae,T4likevirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; T4likevirus."
3439,815853839,NC_026926.1,Synechococcus phage ACG-2014j,circular,1,Caudovirales,Myoviridae,Tevenvirinae,T4likevirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; T4likevirus."
3440,418487144,NC_019443.1,Synechococcus phage metaG-MbCM1,linear,1,Caudovirales,Myoviridae,Tevenvirinae,T4likevirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; T4likevirus."
3441,18640469,NC_003390.1,Synechococcus phage P60,linear,1,Caudovirales,Podoviridae,Autographivirinae,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae; unassigned Autographivirinae."
3442,472339381,NC_020837.1,Synechococcus phage S-CAM1,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
3443,514050763,NC_021530.1,Synechococcus phage S-CAM8,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
3444,712915418,NC_025456.1,Synechococcus phage S-CBP1,circular,1,Caudovirales,Podoviridae,Autographivirinae,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae; unclassified Autographivirinae."
3445,712915364,NC_025455.1,Synechococcus phage S-CBP2,circular,1,,,,," Viruses; dsDNA viruses, no RNA stage; unclassified dsDNA phages."
3446,712915691,NC_025461.1,Synechococcus phage S-CBP3,circular,1,,,,," Viruses; dsDNA viruses, no RNA stage; unclassified dsDNA phages."
3447,712915997,NC_025464.1,Synechococcus phage S-CBP4,circular,1,Caudovirales,Podoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae."
3448,356870794,NC_016164.1,Synechococcus phage S-CBS1,circular,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
3449,331027904,NC_015463.1,Synechococcus phage S-CBS2,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
3450,331028007,NC_015465.1,Synechococcus phage S-CBS3,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
3451,374531742,NC_016766.1,Synechococcus phage S-CBS4,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
3452,333798163,NC_015569.1,Synechococcus phage S-CRM01,circular,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
3453,514051046,NC_021536.1,Synechococcus phage S-IOM18,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
3454,589891555,NC_023584.1,Synechococcus phage S-MbCM100,circular,1,Caudovirales,Myoviridae,Tevenvirinae,T4likevirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; T4likevirus."
3455,418487384,NC_019444.1,Synechococcus phage ACG-2014c,linear,1,Caudovirales,Myoviridae,Tevenvirinae,T4likevirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; T4likevirus."
3456,589891766,NC_023587.1,Synechococcus phage ACG-2014h,circular,1,Caudovirales,Myoviridae,Tevenvirinae,T4likevirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; T4likevirus."
3457,58532811,NC_006820.1,Synechococcus phage S-PM2,circular,1,Caudovirales,Myoviridae,Tevenvirinae,T4likevirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; T4likevirus."
3458,472341954,NC_020859.1,Synechococcus phage S-RIM2 R1_1999,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
